          86,        56.0755,        13.4760,        21.4472,        27.5111,        41.5283,         1.0362,       225.8832,         1.0250,         0.2704,         9.5269,         0.2020,       671.8535,      3909.1768,       152.9197,         2.9985,        10.7696,         6.8662,        35.5217,
          87,        58.7150,        13.3319,        21.1300,        27.1479,        38.1484,         1.0809,       235.3614,         1.0452,         0.2780,         9.1602,         0.2021,       678.0397,      3924.6765,       153.7580,         3.0153,        11.2693,         6.8577,        35.7903,
          88,        61.5352,        14.1771,        20.9008,        26.6887,        40.8944,         1.0275,       235.6279,         1.0535,         0.2858,         9.2959,         0.1939,       698.6098,      3882.4714,       154.9329,         2.9495,        11.3212,         6.8630,        35.0226,
          89,        59.8373,        13.8395,        20.9673,        26.8864,        43.7590,         1.0424,       242.2050,         1.0582,         0.2846,         9.3585,         0.1941,       684.2711,      3963.5742,       156.2588,         3.0069,        12.0433,         6.7276,        35.7045,
          90,        58.5242,        14.2271,        21.3327,        26.5019,        42.8750,         1.0975,       245.2786,         1.0358,         0.2865,         9.2445,         0.1976,       667.4288,      3975.0303,       155.5544,         2.9361,        12.2120,         6.8355,        36.2948,
          91,        60.6429,        14.8203,        21.1210,        26.9147,        38.8410,         1.1448,       226.6057,         1.0313,         0.2803,         9.4924,         0.1967,       647.9358,      3982.8416,       154.3488,         2.9234,        12.6030,         6.8023,        36.6179,
          92,        57.0047,        13.8605,        21.5241,        26.7449,        39.6172,         1.1428,       217.7151,         1.0073,         0.2887,         9.2854,         0.2072,       624.5455,      3902.1208,       152.8741,         2.9738,        12.2621,         6.6890,        36.6112,
          93,        52.6560,        14.3778,        21.8603,        27.1101,        41.0953,         1.0816,       232.3388,         1.0276,         0.2857,         9.3514,         0.2145,       608.0881,      3836.5664,       153.9235,         3.0003,        11.7479,         6.7941,        36.8080,
          94,        49.4874,        14.3059,        21.7304,        27.2825,        43.4368,         1.0392,       243.6918,         1.0530,         0.2812,         9.6085,         0.2250,       612.0383,      3773.5559,       153.1840,         3.0667,        11.5220,         6.9400,        35.9902,
          95,        47.8537,        13.9864,        21.7249,        27.5904,        41.7384,         0.9807,       246.1903,         1.0623,         0.2838,        10.0069,         0.2361,       606.0797,      3824.4106,       154.2248,         3.0423,        11.4404,         7.0075,        36.3439,
          96,        46.9099,        13.3151,        22.0045,        27.3691,        38.7600,         0.9633,       260.0042,         1.0456,         0.2741,         9.5418,         0.2331,       603.4223,      3746.7144,       155.0427,         2.9966,        12.0950,         7.1404,        36.0377,
          97,        49.6843,        12.9495,        21.8953,        27.3145,        41.8662,         0.9994,       268.7883,         1.0210,         0.2812,         9.5041,         0.2351,       579.5646,      3705.3772,       154.4135,         3.0624,        11.2281,         7.1143,        36.0076,
          98,        47.3431,        12.0372,        21.5375,        27.1130,        40.6042,         0.9867,       282.1176,         1.0148,         0.2720,         9.2239,         0.2393,       562.9451,      3721.9639,       155.7621,         3.1255,        11.0705,         7.1204,        36.1710,
          99,        50.2725,        12.8359,        21.4766,        27.4665,        44.2683,         0.9824,       285.8912,         1.0480,         0.2634,         9.1653,         0.2424,       579.7037,      3783.2815,       156.9338,         3.1561,        10.6199,         7.0225,        36.5921,
         100,        54.3620,        12.3310,        21.4911,        27.5720,        46.8640,         1.0292,       287.8534,         1.0283,         0.2585,         8.9086,         0.2427,       566.8697,      3758.0574,       156.1452,         3.2281,        10.6051,         6.9242,        36.7711,
         101,        57.2599,        11.7486,        21.7575,        27.4852,        47.0717,         1.0150,       273.4484,         1.0228,         0.2495,         8.7359,         0.2321,       585.0269,      3746.2754,       155.3883,         3.2182,        10.2235,         7.0296,        37.2966,
         102,        57.4404,        10.9648,        21.6312,        27.7352,        46.7183,         1.0308,       254.2886,         1.0472,         0.2527,         9.1606,         0.2407,       598.9658,      3799.5437,       156.7097,         3.2793,        10.4639,         6.8913,        37.9200,
         103,        58.7152,        10.1367,        21.2911,        27.3807,        45.7531,         0.9827,       254.0146,         1.0688,         0.2456,         9.0919,         0.2329,       583.7104,      3751.3164,       155.9338,         3.2897,        10.2571,         6.9282,        38.3315,
         104,        62.7628,        10.1900,        21.2764,        27.0359,        47.1000,         0.9500,       253.9325,         1.0493,         0.2469,         9.0621,         0.2326,       583.4236,      3774.5217,       156.0360,         3.3201,        10.7732,         6.9714,        38.8866,
         105,        63.6789,        10.0378,        21.0368,        26.6052,        46.5756,         0.9741,       259.2784,         1.0769,         0.2374,         8.6895,         0.2397,       561.2081,      3771.2109,       157.1006,         3.3128,        10.8541,         7.0710,        38.9286,
         106,        60.5404,        10.7400,        20.9106,        26.1472,        46.2031,         0.9791,       258.2782,         1.1002,         0.2354,         8.4357,         0.2305,       571.2095,      3759.2393,       155.9395,         3.3372,        10.6137,         7.1841,        38.7932,
         107,        57.5538,        10.9487,        20.8461,        25.9871,        45.5881,         0.9521,       274.6726,         1.1316,         0.2337,         8.2812,         0.2275,       551.3514,      3791.0935,       155.1798,         3.3952,        11.3029,         7.0905,        38.2241,
         108,        54.3075,        10.3111,        21.0176,        26.2590,        43.4525,         1.0035,       258.2785,         1.1267,         0.2248,         8.4188,         0.2217,       537.9963,      3862.5283,       154.8721,         3.4480,        10.4319,         7.1434,        38.5277,
         109,        51.7305,        10.8029,        21.4432,        26.0968,        40.4446,         0.9774,       272.8406,         1.1270,         0.2272,         8.5425,         0.2154,       526.2033,      3923.3354,       156.0703,         3.5075,        10.3573,         7.0228,        39.2720,
         110,        54.4242,        10.2536,        21.5210,        25.8207,        39.6261,         0.9851,       275.4151,         1.1294,         0.2233,         8.1721,         0.2211,       508.9076,      3965.8691,       155.8413,         3.5013,        10.6583,         6.9435,        40.0335,
         111,        58.7494,        10.1084,        21.8688,        26.0321,        39.4056,         0.9988,       255.8448,         1.0882,         0.2190,         7.7756,         0.2295,       521.3731,      3972.6335,       154.8343,         3.4786,        10.2451,         6.9812,        40.4130,
         112,        54.2132,        10.4921,        21.5689,        25.9538,        42.0666,         1.0095,       249.8126,         1.1084,         0.2167,         7.8361,         0.2354,       543.2635,      3909.3662,       154.7162,         3.5346,        10.8444,         6.8983,        40.6965,
         113,        51.1654,        10.6657,        21.6062,        26.2127,        44.0849,         1.0231,       248.7666,         1.0729,         0.2263,         7.5673,         0.2333,       555.4842,      3863.4424,       155.6878,         3.5906,        10.1003,         6.8886,        39.9168,
         114,        49.7910,        11.2225,        21.4261,        26.5609,        42.5620,         0.9743,       238.7137,         1.0789,         0.2354,         7.7438,         0.2270,       568.3257,      3820.8032,       154.8175,         3.5554,        10.0267,         6.7744,        39.7102,
         115,        48.5132,        11.2407,        21.8707,        27.0270,        41.1606,         0.9135,       227.8616,         1.0856,         0.2349,         7.5779,         0.2357,       573.6729,      3763.9917,       154.4405,         3.6231,        10.8480,         6.6487,        40.0683,
         116,        51.2677,        10.6010,        22.1014,        26.6684,        43.8688,         0.8557,       229.1532,         1.0993,         0.2321,         7.5636,         0.2267,       594.5370,      3726.5232,       155.2943,         3.5945,        10.9675,         6.6848,        40.3904,
         117,        46.7240,        10.4536,        22.1371,        26.3717,        42.2544,         0.8751,       224.5071,         1.0901,         0.2225,         7.9128,         0.2221,       581.5621,      3714.8267,       155.8694,         3.6144,        11.0609,         6.7005,        41.1631,
