sdoy,GPP,NEE,ER,NPP,Ra,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8,Rh
734,0.0,0.1186,0.1186,0.0,0.0386,430.3009,473.9871,350.6807,266.7345,280.2568,297.7778,38430.3398,23157.2285,0.08
735,0.0,0.0736,0.0736,0.0,0.0071,429.6292,473.9863,350.4109,267.6243,280.2562,297.7403,38430.3398,23157.2285,0.0665
736,0.0,0.0646,0.0646,0.0,0.0064,428.9586,473.9856,350.1613,268.5041,280.2562,297.7015,38430.3398,23157.2285,0.0582
737,0.0,0.0586,0.0586,0.0,0.0066,428.2889,473.9849,349.9339,269.3664,280.2562,297.6652,38430.3398,23157.2285,0.052
738,0.0,0.0525,0.0525,0.0,0.0066,427.6205,473.9841,349.7195,270.2151,280.2562,297.6373,38430.3398,23157.2285,0.0459
739,0.0,0.0554,0.0554,0.0,0.0116,426.9529,473.9834,349.5111,271.0573,280.2562,297.6121,38430.3398,23157.2285,0.0438
740,0.0,0.0652,0.0652,0.0,0.0167,426.2864,473.9827,349.3083,271.8833,280.2561,297.5916,38430.3398,23157.2285,0.0486
741,0.0,0.0588,0.0588,0.0,0.0077,425.621,473.9819,349.109,272.7001,280.2556,297.573,38430.3398,23157.2285,0.0511
742,0.0,0.0466,0.0466,0.0,0.0014,424.9566,473.9812,348.9131,273.5227,280.2556,297.5507,38430.3398,23157.2285,0.0452
743,0.0,0.0406,0.0406,0.0,0.0004,424.2933,473.9805,348.7224,274.3463,280.2556,297.527,38430.3398,23157.2285,0.0403
744,0.0,0.0375,0.0375,0.0,0.0,423.6418,473.9797,348.5381,275.1552,280.2556,297.5033,38430.3398,23157.2285,0.0375
745,0.0,0.0389,0.0389,0.0,0.0,423.0113,473.979,348.36,275.933,280.2556,297.4821,38430.3398,23157.2285,0.0389
746,0.1235,-0.0824,0.041,0.0,0.0,422.398,473.9783,348.1872,276.6835,280.2556,297.4637,38430.3398,23157.2285,0.041
747,0.1581,-0.1147,0.0435,0.0,0.0,421.7973,473.9775,348.018,277.4125,280.2556,297.4482,38430.3398,23157.2285,0.0435
748,0.1064,-0.0628,0.0435,0.0,0.0,421.2067,473.9768,347.8518,278.1276,280.2556,297.4337,38430.3398,23157.2285,0.0435
749,0.3305,-0.2797,0.0508,0.0,0.0,420.6142,473.9761,347.6848,278.8331,280.2551,297.4234,38430.3398,23157.2285,0.0508
750,0.0003,0.0534,0.0537,0.0,0.0,420.0258,473.9753,347.519,279.5272,280.2543,297.4168,38430.3398,23157.2285,0.0537
751,0.0,0.0545,0.0545,0.0,0.0,419.4381,473.9746,347.3533,280.2187,280.2536,297.4113,38430.3398,23157.2285,0.0545
752,0.0,0.0556,0.0556,0.0,0.0,418.8495,473.9739,347.187,280.9093,280.2529,297.4072,38430.3398,23157.2285,0.0556
753,0.0,0.0567,0.0567,0.0,0.0,418.2595,473.9731,347.0201,281.5998,280.2521,297.4041,38430.3398,23157.2285,0.0567
754,0.0,0.0575,0.0575,0.0,0.0,417.668,473.9724,346.8525,282.291,280.2514,297.4014,38430.3398,23157.2285,0.0575
755,0.0,0.0579,0.0579,0.0,0.0,417.0748,473.9717,346.6843,282.9839,280.2507,297.3985,38430.3398,23157.2285,0.0579
756,0.0,0.0581,0.0581,0.0,0.0,416.4801,473.9709,346.5154,283.679,280.2499,297.3959,38430.3398,23157.2285,0.0581
757,0.0,0.058,0.058,0.0,0.0,415.884,473.9702,346.3459,284.3766,280.2492,297.3929,38430.3398,23157.2285,0.058
758,0.0,0.0577,0.0577,0.0,0.0,415.2868,473.9695,346.1759,285.0763,280.2485,297.3898,38430.3398,23157.2285,0.0577
759,0.0,0.0576,0.0576,0.0,0.0,414.6888,473.9688,346.0052,285.7779,280.2477,297.3857,38430.3398,23157.2285,0.0576
760,0.0,0.0569,0.0569,0.0,0.0,414.09,473.968,345.8344,286.482,280.247,297.3809,38430.3398,23157.2285,0.0569
761,0.0,0.0564,0.0564,0.0,0.0,413.4909,473.9673,345.6631,287.188,280.2463,297.375,38430.3398,23157.2285,0.0564
762,0.0,0.0568,0.0568,0.0,0.0,412.8918,473.9666,345.4917,287.8935,280.2455,297.3699,38430.3398,23157.2285,0.0568
763,0.0,0.056,0.056,0.0,0.0,412.2926,473.9658,345.3203,288.6007,280.2448,297.3637,38430.3398,23157.2285,0.056
764,0.0,0.0546,0.0546,0.0,0.0,411.6939,473.9651,345.1489,289.3104,280.2441,297.3561,38430.3398,23157.2285,0.0546
765,0.0,0.0535,0.0535,0.0,0.0,411.0963,473.9644,344.9775,290.0211,280.2433,297.3471,38430.3398,23157.2285,0.0535
766,0.0,0.0532,0.0532,0.0,0.0,410.5003,473.9636,344.8061,290.7309,280.2426,297.338,38430.3398,23157.2285,0.0532
767,0.0,0.053,0.053,0.0,0.0,409.9059,473.9629,344.6354,291.4382,280.2419,297.3285,38430.3398,23157.2285,0.053
768,0.0,0.053,0.053,0.0,0.0,409.3134,473.9622,344.4648,292.1438,280.2411,297.3189,38430.3398,23157.2285,0.053
769,0.0,0.053,0.053,0.0,0.0,408.7226,473.9614,344.2949,292.8467,280.2404,297.3096,38430.3398,23157.2285,0.053
770,0.0,0.0521,0.0521,0.0,0.0,408.1336,473.9607,344.1251,293.5495,280.2397,297.2995,38430.3398,23157.2285,0.0521
771,0.0,0.0514,0.0514,0.0,0.0,407.5469,473.96,343.9559,294.2506,280.239,297.2893,38430.3398,23157.2285,0.0514
772,0.3677,-0.3153,0.0524,0.0,0.0,406.963,473.9592,343.7874,294.946,280.2382,297.2804,38430.3398,23157.2285,0.0524
773,0.0,0.0536,0.0536,0.0,0.0,406.3808,473.9585,343.6193,295.6369,280.2375,297.2723,38430.3398,23157.2285,0.0536
774,0.0654,-0.0112,0.0542,0.0,0.0,405.7997,473.9578,343.4516,296.3252,280.2368,297.2649,38430.3398,23157.2285,0.0542
775,0.5192,-0.4645,0.0547,0.0,0.0,405.2195,473.957,343.2839,297.0115,280.236,297.258,38430.3398,23157.2285,0.0547
776,0.0,0.0553,0.0553,0.0,0.0,404.64,473.9563,343.1161,297.696,280.2353,297.2519,38430.3398,23157.2285,0.0553
777,0.0,0.0556,0.0556,0.0,0.0,404.0611,473.9556,342.9484,298.3793,280.2346,297.2465,38430.3398,23157.2285,0.0556
778,0.0522,0.0038,0.056,0.0,0.0,403.4825,473.9548,342.7807,299.0614,280.2338,297.2415,38430.3398,23157.2285,0.056
779,0.8253,-0.7688,0.0565,0.0,0.0,402.9048,473.9541,342.613,299.7417,280.2331,297.2372,38430.3398,23157.2285,0.0565
780,0.7243,-0.6672,0.0571,0.0,0.0,402.3277,473.9534,342.4453,300.4202,280.2324,297.2334,38430.3398,23157.2285,0.0571
781,0.4523,-0.3946,0.0576,0.0,0.0,401.7511,473.9526,342.2775,301.0968,280.2316,297.2302,38430.3398,23157.2285,0.0576
782,0.0,0.0598,0.0598,0.0,0.0,401.1747,473.9519,342.1098,301.7687,280.2309,297.2297,38430.3398,23157.2285,0.0598
783,0.4954,-0.4331,0.0622,0.0,0.0,400.5977,473.9512,341.9416,302.4368,280.2302,297.2313,38430.3398,23157.2285,0.0622
784,0.0,0.0634,0.0634,0.0,0.0,400.0186,473.9504,341.7725,303.106,280.2294,297.2339,38430.3398,23157.2285,0.0634
785,0.0,0.0624,0.0624,0.0,0.0,399.4374,473.9497,341.6025,303.7804,280.2287,297.235,38430.3398,23157.2285,0.0624
786,0.0,0.0605,0.0605,0.0,0.0,398.8569,473.949,341.4326,304.4582,280.228,297.2339,38430.3398,23157.2285,0.0605
787,0.0,0.0589,0.0589,0.0,0.0,398.2768,473.9482,341.2627,305.1387,280.2272,297.231,38430.3398,23157.2285,0.0589
788,0.012,0.046,0.058,0.0,0.0,397.6972,473.9475,341.0928,305.8206,280.2265,297.2271,38430.3398,23157.2285,0.058
789,0.0597,-0.0026,0.0571,0.0,0.0,397.1188,473.9468,340.9229,306.5028,280.2258,297.2227,38430.3398,23157.2285,0.0571
790,0.0299,0.0283,0.0582,0.0,0.0,396.5418,473.946,340.7532,307.1812,280.225,297.2195,38430.3398,23157.2285,0.0582
791,0.1501,-0.0919,0.0583,0.0,0.0,395.9659,473.9453,340.584,307.8578,280.2243,297.2163,38430.3398,23157.2285,0.0583
792,0.0,0.0571,0.0571,0.0,0.0,395.3912,473.9446,340.4148,308.5357,280.2236,297.2121,38430.3398,23157.2285,0.0571
793,0.0,0.0554,0.0554,0.0,0.0,394.8182,473.9438,340.246,309.2147,280.2228,297.2055,38430.3398,23157.2285,0.0554
794,0.2112,-0.1551,0.0561,0.0,0.0,394.2477,473.9431,340.0778,309.8889,280.2221,297.2003,38430.3398,23157.2285,0.0561
795,0.3717,-0.3132,0.0585,0.0,0.0,393.679,473.9424,339.91,310.5559,280.2214,297.1982,38430.3398,23157.2285,0.0585
796,0.0,0.0612,0.0612,0.0,0.0,393.1106,473.9417,339.7423,311.2171,280.2206,297.1987,38430.3398,23157.2285,0.0612
797,0.0,0.0614,0.0614,0.0,0.0,392.5423,473.9409,339.5742,311.8785,280.2199,297.199,38430.3398,23157.2285,0.0614
798,0.0,0.0597,0.0597,0.0,0.0,391.9739,473.9402,339.4057,312.5438,280.2192,297.1973,38430.3398,23157.2285,0.0597
799,0.0,0.0578,0.0578,0.0,0.0,391.4063,473.9395,339.2372,313.2122,280.2184,297.1942,38430.3398,23157.2285,0.0578
800,0.0,0.0554,0.0554,0.0,0.0,390.8403,473.9387,339.0695,313.8831,280.2177,297.1877,38430.3398,23157.2285,0.0554
801,0.0,0.0538,0.0538,0.0,0.0,390.2768,473.938,338.9023,314.5538,280.217,297.1803,38430.3398,23157.2285,0.0538
802,0.0,0.0532,0.0532,0.0,0.0,389.7164,473.9373,338.7358,315.2216,280.2162,297.1725,38430.3398,23157.2285,0.0532
803,0.0,0.0529,0.0529,0.0,0.0,389.1593,473.9365,338.5703,315.8854,280.2155,297.1646,38430.3398,23157.2285,0.0529
804,0.1953,-0.1427,0.0526,0.0,0.0,388.6057,473.9358,338.4059,316.545,280.2148,297.157,38430.3398,23157.2285,0.0526
805,0.4411,-0.3881,0.053,0.0,0.0,388.0555,473.9351,338.2423,317.1992,280.2141,297.1501,38430.3398,23157.2285,0.053
806,0.1881,-0.1336,0.0545,0.0,0.0,387.5086,473.9343,338.0797,317.8461,280.2133,297.1451,38430.3398,23157.2285,0.0545
807,0.0,0.0566,0.0566,0.0,0.0,386.9634,473.9336,337.9174,318.4865,280.2126,297.1429,38430.3398,23157.2285,0.0566
808,0.3873,-0.3299,0.0575,0.0,0.0,386.4196,473.9329,337.7555,319.1233,280.2119,297.1415,38430.3398,23157.2285,0.0575
809,0.5153,-0.4568,0.0585,0.0,0.0,385.8769,473.9321,337.5936,319.7571,280.2111,297.1411,38430.3398,23157.2285,0.0585
810,1.0664,-1.007,0.0594,0.0,0.0,385.3354,473.9314,337.4319,320.3875,280.2104,297.1418,38430.3398,23157.2285,0.0594
811,0.0,0.0595,0.0595,0.0,0.0,384.7948,473.9307,337.2702,321.0167,280.2097,297.1424,38430.3398,23157.2285,0.0595
812,0.1198,-0.0605,0.0593,0.0,0.0,384.2549,473.9299,337.1089,321.6454,280.2089,297.1428,38430.3398,23157.2285,0.0593
813,0.0,0.06,0.06,0.0,0.0,383.7153,473.9292,336.9477,322.2722,280.2082,297.144,38430.3398,23157.2285,0.06
814,0.0,0.0607,0.0607,0.0,0.0,383.176,473.9285,336.7858,322.898,280.2075,297.1459,38430.3398,23157.2285,0.0607
815,0.0604,0.001,0.0614,0.0,0.0,382.6368,473.9277,336.6239,323.5223,280.2067,297.1486,38430.3398,23157.2285,0.0614
816,0.3405,-0.2784,0.0621,0.0,0.0,382.0975,473.927,336.4621,324.1454,280.206,297.152,38430.3398,23157.2285,0.0621
817,1.4745,-1.4118,0.0628,0.0,0.0,381.5581,473.9263,336.3001,324.7673,280.2053,297.1559,38430.3398,23157.2285,0.0628
818,2.0423,-1.9788,0.0634,0.0,0.0,381.0193,473.9255,336.1379,325.3875,280.2045,297.1604,38430.3398,23157.2285,0.0634
819,0.4588,-0.3948,0.0641,0.0,0.0,380.48,473.9248,335.9755,326.0071,280.2038,297.1653,38430.3398,23157.2285,0.0641
820,1.3107,-1.2393,0.0714,0.0,0.0069,379.9408,473.9241,335.8129,326.6259,280.2031,297.1707,38430.3398,23157.2285,0.0645
821,1.6666,-1.5436,0.1231,0.0,0.0581,379.4013,473.9233,335.65,327.2444,280.2023,297.1764,38430.3398,23157.2285,0.065
822,0.7107,-0.5743,0.1364,0.0,0.0556,378.8152,473.9226,335.4523,327.9223,280.2009,297.1854,38430.3398,23157.2285,0.0808
823,1.5331,-1.3152,0.218,0.0,0.1079,378.2239,473.9217,335.1934,328.6245,280.1988,297.2026,38430.3398,23157.2285,0.1101
824,1.9196,-1.5927,0.3269,0.0,0.138,377.6335,473.9203,334.8519,329.2659,280.1944,297.2785,38430.3398,23157.2285,0.1889
825,1.66,-1.3375,0.3224,0.0,0.1346,377.044,473.9188,334.4933,329.9321,280.1904,297.3451,38430.3398,23157.2285,0.1878
826,1.9881,-1.6503,0.3378,0.0,0.1542,376.4555,473.9173,334.1217,330.6244,280.1867,297.4002,38430.3398,23157.2285,0.1836
827,1.8471,-1.5147,0.3324,0.0,0.1494,375.8678,473.9159,333.7405,331.3303,280.1832,297.4503,38430.3398,23157.2285,0.183
828,2.3966,-1.8981,0.4985,0.006,0.2587,375.284,473.915,333.3534,331.9228,280.1772,297.5656,38430.3398,23157.2285,0.2398
829,4.1437,-3.3778,0.7658,0.3138,0.4543,374.8549,473.9449,333.0658,332.3906,280.1686,297.7563,38430.3398,23157.2285,0.3115
830,3.1022,-2.2987,0.8035,0.3696,0.4866,374.4543,473.9804,332.7717,332.8855,280.1599,297.9404,38430.3398,23157.2285,0.3169
831,0.7509,-0.3232,0.4277,0.0,0.2097,373.8697,473.9789,332.318,333.6116,280.1554,297.9983,38430.3398,23157.2285,0.218
832,2.3441,-1.8614,0.4827,0.0,0.2211,373.2862,473.9774,331.8671,334.2458,280.1492,298.1005,38430.3398,23157.2285,0.2616
833,3.3502,-2.5491,0.8011,0.1959,0.4245,372.8013,473.9955,331.4992,334.642,280.1386,298.3193,38430.3398,23157.2285,0.3766
834,3.9159,-2.8337,1.0822,0.4005,0.6236,372.4193,474.0341,331.2174,334.8687,280.1249,298.6191,38430.3594,23157.2285,0.4586
835,4.2056,-2.9506,1.255,0.5004,0.6761,372.088,474.0826,330.9774,334.8492,280.1066,299.0408,38430.4375,23157.2285,0.5788
836,3.9603,-2.7089,1.2514,0.5101,0.7356,371.7619,474.1322,330.742,334.9825,280.0913,299.3655,38430.5312,23157.2285,0.5158
837,2.6053,-1.7764,0.8288,0.0054,0.4252,371.1842,474.1313,330.3077,335.3642,280.0807,299.5451,38430.625,23157.2285,0.4036
838,1.6597,-0.9493,0.7103,0.0,0.3671,370.6048,474.1297,329.8639,335.8885,280.0727,299.6457,38430.7188,23157.2285,0.3432
839,0.2512,0.4456,0.6968,0.0,0.3644,370.0263,474.1275,329.3682,336.5037,280.0655,299.7126,38430.8125,23157.2285,0.3324
840,0.6832,0.0984,0.7816,0.0,0.3835,369.4487,474.1253,328.8737,336.9927,280.0559,299.8348,38430.9062,23157.2285,0.3981
841,0.6961,-0.0383,0.6578,0.0,0.3007,368.872,474.1231,328.3794,337.5655,280.0481,299.9129,38431.0,23157.2285,0.3571
842,4.3832,-3.1595,1.2238,0.4429,0.6733,368.5173,474.1652,328.0635,337.7475,280.0329,300.1838,38431.0938,23157.248,0.5505
843,3.7867,-2.353,1.4337,0.5676,0.8418,368.2255,474.2197,327.798,337.8718,280.0167,300.4626,38431.1875,23157.2871,0.5919
844,0.0,0.7578,0.7578,0.0,0.4565,367.6507,474.2175,327.3058,338.575,280.0112,300.4569,38431.2812,23157.2871,0.3014
845,0.0,0.9578,0.9578,0.0,0.5786,367.0768,474.2153,326.8143,339.1143,280.0028,300.5361,38431.375,23157.2871,0.3791
846,0.0,0.6779,0.6779,0.0,0.384,366.5038,474.2131,326.3232,339.8256,279.9977,300.5283,38431.4688,23157.2871,0.2939
847,0.0,0.4713,0.4713,0.0,0.2426,365.9316,474.2109,325.8328,340.6398,279.9945,300.4893,38431.5625,23157.2871,0.2288
848,0.0907,0.4609,0.5515,0.0,0.3093,365.3605,474.2087,325.3431,341.4065,279.9904,300.4871,38431.6562,23157.2871,0.2423
849,2.4538,-1.7214,0.7324,0.0,0.3761,364.7902,474.2065,324.8546,341.9479,279.9823,300.5906,38431.75,23157.2871,0.3563
850,2.5024,-1.5405,0.9619,0.0,0.5115,364.2207,474.2043,324.3671,342.312,279.9709,300.7706,38431.8438,23157.2871,0.4504
851,1.5866,-0.5674,1.0192,0.0,0.5796,363.6522,474.2021,323.8808,342.7188,279.9604,300.9104,38431.9375,23157.2969,0.4396
852,0.6634,0.3307,0.9941,0.0,0.6424,363.0845,474.2,323.3945,343.3021,279.9532,300.9621,38432.0312,23157.2969,0.3517
853,3.516,-2.0999,1.4161,0.5046,0.8839,362.7698,474.2482,323.111,343.5268,279.9394,301.1857,38432.125,23157.3301,0.5322
854,3.8543,-2.1964,1.6579,0.5232,1.0124,362.4649,474.2984,322.8355,343.5411,279.9217,301.4992,38432.2188,23157.377,0.6456
855,4.3467,-2.3789,1.9678,0.9622,1.3147,362.3796,474.3924,322.7357,343.5695,279.9042,301.7827,38432.3125,23157.4238,0.6532
856,5.8426,-3.5615,2.2812,1.1691,1.4712,362.3978,474.5071,322.7189,343.2908,279.8811,302.2112,38432.4062,23157.4707,0.81
857,4.2252,-2.0603,2.1649,0.9829,1.4209,362.323,474.6032,322.6278,343.1721,279.8609,302.5396,38432.5,23157.5176,0.744
858,3.6854,-1.635,2.0504,0.8247,1.3622,362.1692,474.6835,322.4739,343.1747,279.8429,302.7998,38432.5938,23157.5645,0.6882
859,4.6878,-2.2121,2.4757,1.3966,1.7194,362.3013,474.8209,322.549,343.0466,279.8226,303.1199,38432.6875,23157.6113,0.7563
860,5.2423,-2.5871,2.6552,1.4011,1.7938,362.4355,474.9588,322.6288,342.7194,279.7986,303.5254,38432.7812,23157.6582,0.8614
861,3.9492,-1.8538,2.0954,0.7715,1.3932,362.2551,475.0338,322.4662,342.7137,279.7808,303.7588,38432.875,23157.7051,0.7021
862,4.3095,-1.8713,2.4382,1.2354,1.7425,362.3067,475.1554,322.4981,342.6888,279.7628,304.0149,38432.9688,23157.752,0.6957
863,5.1648,-2.2943,2.8705,1.631,2.0183,362.5555,475.317,322.698,342.3376,279.7389,304.43,38433.0625,23157.7988,0.8522
864,4.9625,-1.9964,2.9661,1.8284,2.1541,362.9028,475.4984,322.9869,342.0755,279.7169,304.782,38433.1562,23157.8457,0.812
865,5.9576,-2.8302,3.1274,2.1039,2.297,363.3873,475.7074,323.3949,341.78,279.6943,305.1372,38433.25,23157.8926,0.8304
866,5.0663,-1.8467,3.2195,1.7807,2.1785,363.7093,475.884,323.6823,341.0684,279.6641,305.6827,38433.3438,23157.9395,1.0411
867,0.483,1.756,2.239,0.2539,1.2808,363.2684,475.9079,323.3349,340.6075,279.6382,306.07,38433.4375,23157.9863,0.9582
868,0.2435,1.6037,1.8471,0.0,1.0929,362.7013,475.9064,322.881,340.5858,279.6202,306.2224,38433.5312,23158.0332,0.7543
869,3.2698,-1.5012,1.7686,0.0,1.0711,362.1351,475.905,322.433,340.6304,279.6037,306.3704,38433.625,23158.0801,0.6974
870,2.7698,-0.5572,2.2127,0.6008,1.5758,361.8699,475.9636,322.2338,340.7558,279.5888,306.4982,38433.7188,23158.127,0.6368
871,0.0,1.6774,1.6774,0.0,1.1686,361.305,475.9617,321.7722,341.1549,279.5786,306.5049,38433.8125,23158.1738,0.5088
872,0.0,1.7209,1.7209,0.0,1.1132,360.741,475.9595,321.291,341.3798,279.5648,306.6024,38433.9062,23158.2207,0.6077
873,0.7731,1.0211,1.7942,0.0,1.1018,360.1779,475.9573,320.8087,341.4492,279.5482,306.7658,38434.0,23158.2676,0.6923
874,1.8892,0.0402,1.9294,0.1921,1.2212,359.7118,475.9744,320.4037,341.4922,279.5311,306.9363,38434.0938,23158.3145,0.7082
875,4.7625,-1.8735,2.8889,1.5994,2.0756,359.949,476.1321,320.5625,341.3282,279.5101,307.2051,38434.1875,23158.3613,0.8133
876,5.7978,-2.1449,3.6529,2.4079,2.5328,360.5899,476.3708,321.0478,340.5605,279.478,307.7603,38434.3438,23158.4082,1.1201
877,7.1037,-3.0925,4.0113,2.4953,2.6714,361.2735,476.6181,321.5636,339.4193,279.4387,308.454,38434.5312,23158.4551,1.3399
878,5.6975,-2.0538,3.6437,1.9074,2.3405,361.662,476.8066,321.8493,338.3809,279.4013,309.0696,38434.7188,23158.502,1.3032
879,1.5492,0.6738,2.223,0.0,1.2359,361.0974,476.8044,321.3675,338.0231,279.3765,309.3186,38434.9062,23158.5488,0.9871
880,0.5435,1.4977,2.0412,0.0,1.2263,360.5338,476.8022,320.8848,337.9961,279.3578,309.4158,38435.0938,23158.5957,0.8149
881,1.6167,0.4787,2.0953,0.2124,1.3294,360.0772,476.8213,320.488,338.0188,279.3401,309.5242,38435.2539,23158.6426,0.7659
882,6.5922,-2.7317,3.8604,2.5923,2.8068,360.8101,477.0783,321.0435,337.4563,279.3115,309.927,38435.4219,23158.6895,1.0536
883,6.395,-2.0461,4.3489,2.8021,2.901,361.6466,477.3563,321.6842,336.1053,279.2678,310.7166,38435.6094,23158.7363,1.448
884,6.8346,-0.7476,6.087,4.6885,4.0226,363.4245,477.823,323.0834,333.5587,279.2015,312.0623,38435.7969,23158.7852,2.0644
885,7.4398,-2.2587,5.1811,3.2247,3.1242,364.4681,478.1432,323.8991,331.1474,279.1372,313.2492,38435.9688,23158.8711,2.0569
886,8.3389,-3.59,4.7489,3.1154,3.1001,365.4555,478.4527,324.6821,329.5912,279.0891,313.9743,38436.1367,23158.9512,1.6488
887,7.1322,-2.2551,4.8771,3.1226,3.1334,366.445,478.7635,325.4792,327.8232,279.0368,314.8085,38436.3125,23159.0312,1.7437
888,6.5644,-1.8701,4.6943,2.9898,3.0573,367.3666,479.061,326.2344,326.2416,278.9882,315.5594,38436.4766,23159.1035,1.637
889,8.1935,-2.7217,5.4718,3.9307,3.6211,368.7568,479.4522,327.3458,324.3259,278.9323,316.4307,38436.6523,23159.1973,1.8507
890,7.8913,-2.7217,5.1695,3.3029,3.2696,369.8312,479.7803,328.1928,322.396,278.8755,317.2628,38436.8242,23159.291,1.8999
891,9.1245,-2.6246,6.4999,4.9857,4.254,371.7449,480.277,329.7213,319.7632,278.8046,318.4417,38437.0117,23159.3848,2.2459
892,5.7664,-0.7699,4.9965,2.6543,2.9241,372.4903,480.5408,330.3201,317.5778,278.742,319.3224,38437.1992,23159.4785,2.0723
893,7.7577,-2.5264,5.2312,3.3716,3.3323,373.5933,480.8758,331.1851,315.7752,278.6864,320.0151,38437.3867,23159.5723,1.8989
894,5.7477,-0.235,5.5127,3.8565,3.6127,374.9366,481.2593,332.2532,313.9781,278.6305,320.6901,38437.5742,23159.666,1.9
895,4.484,0.72,5.204,3.6774,3.5168,376.1885,481.6249,333.2246,312.6586,278.5835,321.1241,38437.7617,23159.7598,1.6872
896,8.476,-3.1529,5.3231,3.1793,3.16,377.1896,481.9407,333.9959,310.4161,278.5174,321.994,38437.957,23159.8535,2.1631
897,8.6683,-3.5364,5.1319,3.3198,3.3124,378.2593,482.2704,334.8224,308.8853,278.4655,322.4976,38438.1445,23159.9473,1.8195
898,7.8417,-2.2448,5.5969,3.6253,3.4834,379.4799,482.6307,335.7699,306.7888,278.4016,323.2668,38438.332,23160.041,2.1135
899,6.5759,-1.9149,4.6611,2.614,2.9255,380.1931,482.89,336.3112,305.499,278.3538,323.6038,38438.5195,23160.1348,1.7356
900,6.0408,-1.5448,4.496,2.6568,2.9592,380.9268,483.1534,336.8683,304.5632,278.3131,323.8029,38438.707,23160.2285,1.5368
901,6.5133,-2.0105,4.5028,2.9155,3.1328,381.7885,483.4427,337.5281,303.9131,278.2783,323.9011,38438.8945,23160.3223,1.37
902,7.3551,-2.7949,4.5602,2.9777,3.1712,382.68,483.7383,338.2121,303.1763,278.2415,324.0826,38439.082,23160.416,1.389
903,7.3416,-1.9557,5.3859,3.8189,3.6728,383.9905,484.1179,339.2313,301.7987,278.1912,324.5775,38439.2695,23160.5098,1.7131
904,6.8048,-1.8278,4.9769,3.0528,3.215,384.9161,484.4211,339.9431,300.3867,278.1399,325.0446,38439.457,23160.6035,1.762
905,5.1178,-1.165,3.9528,1.7961,2.4962,385.2121,484.5984,340.1508,299.5926,278.1013,325.2043,38439.6445,23160.6973,1.4566
906,3.9639,-0.6018,3.3621,0.9973,2.0698,385.1088,484.696,340.0388,299.0851,278.0686,325.256,38439.832,23160.791,1.2923
907,5.0965,-1.6063,3.4902,1.0781,2.3382,385.0464,484.8016,339.9598,298.7957,278.0406,325.2472,38440.0195,23160.8848,1.1519
908,7.2315,-2.4044,4.8271,3.2376,3.5078,386.0627,485.1232,340.7442,298.1292,278.0044,325.4588,38440.207,23160.9785,1.3194
909,6.1271,-1.2258,4.9013,3.01,3.2901,386.9637,485.422,341.4367,296.9203,277.9566,325.9091,38440.3945,23161.0723,1.6112
910,3.6486,0.8767,4.5253,2.5387,3.0589,387.628,485.6737,341.9389,296.0448,277.9157,326.1642,38440.582,23161.166,1.4664
911,8.778,-2.8708,5.9071,4.4919,4.0897,389.267,486.1207,343.2212,294.5189,277.8607,326.7043,38440.7695,23161.2598,1.8175
912,7.2135,-1.7519,5.4616,3.5084,3.5434,390.4121,486.4693,344.1089,292.8679,277.8025,327.2515,38440.957,23161.3535,1.9182
913,6.108,-1.3726,4.7354,3.0715,3.264,391.3372,486.7743,344.82,292.0987,277.7631,327.3771,38441.1445,23161.4473,1.4714
914,7.6523,-2.2468,5.4055,3.6727,3.6173,392.5612,487.1394,345.771,290.6751,277.7095,327.8448,38441.332,23161.541,1.7882
915,7.4364,-1.638,5.7984,3.6795,3.6406,393.7866,487.5051,346.7235,288.5582,277.6404,328.6233,38441.5508,23161.6348,2.1577
916,8.4592,-0.1491,8.3102,6.1677,5.0378,396.2534,488.1196,348.6694,284.3094,277.5235,330.3848,38441.8438,23161.7695,3.2724
917,7.1559,1.1908,8.3467,5.8342,4.7942,398.5498,488.7008,350.4844,279.7242,277.3974,332.1421,38442.2461,23161.9102,3.5526
918,8.0388,-1.0863,6.9525,4.7057,4.1187,400.2786,489.1693,351.8402,276.744,277.3055,332.9909,38442.6133,23162.0508,2.8338
919,7.6561,-2.5421,5.114,3.0645,3.1474,401.1848,489.4734,352.5378,275.3902,277.2499,333.1249,38442.918,23162.1816,1.9666
920,7.578,-1.8211,5.7569,3.7238,3.5564,402.4188,489.8437,353.5015,273.5029,277.1818,333.5729,38443.1992,23162.3223,2.2005
921,8.1855,-2.4963,5.6892,3.6251,3.4979,403.6017,490.204,354.4325,271.6036,277.113,334.0448,38443.4805,23162.4629,2.1913
922,7.6593,-2.1197,5.5395,3.4271,3.3997,404.6838,490.5445,355.2957,269.7931,277.0461,334.4719,38443.7617,23162.5879,2.1398
923,6.1189,-0.7955,5.3234,3.5571,3.5218,405.829,490.898,356.2106,268.651,276.9943,334.5773,38444.043,23162.7148,1.8015
